original_row,row_hash,group_id,fold,split,multiclass_label,binary_label
29720,6614010092054625242,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29721,1496922503234891180,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29722,9035299345875505127,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29723,6242488251398994380,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29724,5644691706871010515,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29725,2257430799944973144,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29726,15462186635230980112,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29727,12278006534743177131,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29728,3615008490633235700,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29729,617124306759228543,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29730,2218225577187950291,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29731,17858888786095154110,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29732,5945183543087149596,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29733,8736879537288264178,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29734,8658520422620148644,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29735,545749308898148472,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29736,4294269453681205015,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29737,9111987074101761973,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29738,5360632820609537271,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29739,15977293237725720781,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29740,9259204311549441279,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29741,11416712968978027825,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29742,12979461059803835859,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29743,17373483879034734234,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29744,3956190754093425167,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29745,17198932032567089118,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29746,16784584114718233899,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29747,16965244157477807939,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29748,13850260577013091135,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29749,17342044303724648988,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29750,9323262614159805235,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29751,11784478120172836638,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29752,8951505191516624506,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29753,14948687188323009264,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29754,3463740334058262422,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29755,4624579900813374873,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29756,17677213395154160849,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29757,4772267372667561618,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29758,16101191992874246580,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29759,7543385691014716937,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29760,213896409319792103,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29761,9171735860307676186,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29762,13949912638846220750,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29763,14718835234400087082,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29764,9803609169057928763,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29765,10870670835496302969,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29766,6344057388232266798,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29767,13647912048128435896,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29768,17783272413798060541,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29769,6003027425738177137,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29770,4967109527186404217,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29771,5918153020580990194,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29772,695546444741210868,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29773,13025068997101180477,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29774,6715304858220140367,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29775,15192011607227897734,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29776,6510451620385718749,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29777,9062833086555617722,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29778,1132483618827517519,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29779,16429336532051170313,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29780,15197298416091376509,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29781,5188553801481693264,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29782,6655291581381233022,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29783,14550464059523547056,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29784,13173919668414653243,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29785,16544595815983618133,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29786,17074399419118875402,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29787,10797923320845677506,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29788,12711092650456184057,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29789,11150574201196453098,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29790,12334648082231875382,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29791,13257212415838909078,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29792,3158877943723042883,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29793,9198206687215046073,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29794,16243019366405473210,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29795,17850049511092412897,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29796,5689141318022559520,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29797,9279138817217361703,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29798,6808622564390584579,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29799,2989712071490801352,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29800,17714297545384168039,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29801,14957328830846793453,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29802,16837540135009745552,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29803,3422516162579738924,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29804,13264351250342563978,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29805,2224606666822511020,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29806,14598795266259346523,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29807,2778335140489797614,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29808,9197022805948578021,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29809,3730245141369878131,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29810,12538418508268339253,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29811,3962177735096118760,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29812,373993102731769785,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29813,16730075394489664365,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29814,13072860019185955996,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29815,5105968805633248719,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29816,12442939856805320537,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29817,3359957755443091164,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29818,11894028042885447951,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29819,7062616394047074192,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29820,9127475831338357639,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29821,10328693932721613578,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29822,18089023781968965807,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29823,15145220505630140897,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29824,2479123701658440062,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29825,12821912431150355489,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29826,5716494325863336545,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29827,6379098835527079146,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29828,10162200467932631369,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29829,18240821547374563920,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29830,10635304057697279002,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29831,12913081569050413531,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29832,7809220821295433424,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29833,10802222561033497172,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29834,3801283890467084626,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29835,10494287114573722774,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29836,16558453205329026328,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29837,8799681989772123843,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29838,6633936573910368900,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29839,4646707482239594061,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29840,1806956030061050974,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29841,17207983311964358417,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29842,18040949401038469329,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29843,9390029186145137177,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29844,6542062899855048987,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29845,13029259296980217116,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29846,4132970905275314233,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29847,6254472008117254004,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29848,466259158516477074,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29849,6779341544459165498,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29850,4096016366879529006,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29851,4632826095495631192,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29852,11434446619749102613,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29853,2137358842209688435,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29854,14627158477946620567,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29855,6889332637513708176,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29856,7640895809742220116,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29857,2915360718376843235,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29858,12550588994730692958,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29859,4048556602493987631,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29860,7410174225138124789,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29861,15261980908832470664,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29862,4730140362904114353,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29863,391816136717075575,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29864,16072783175964958545,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29865,9996278161152332917,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29866,15466474612988197027,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29867,14207392271370475736,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29868,6231867147397267009,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29869,2791128657508188372,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29870,5204240259872451562,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29871,9785606719283518226,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29872,17181341343765807893,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29873,16750204072261112908,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29874,9402467131715182456,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29875,4247132763954984416,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29876,10970238636501888214,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29877,11655159318475548167,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29878,10103272606265964783,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29879,12775133321063550568,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29880,13252759245443741227,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29881,5177082020929470865,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29882,37393103465639400,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29883,7641433630517800478,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29884,10126985140583160066,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29885,16301298702071031578,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29886,12162103452190115702,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29887,10712602795117748590,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29888,16587859467161864077,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29889,1991732374754432681,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29890,7105801649183766601,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29891,6840613795544269748,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29892,9735425816768335615,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29893,671626866403709384,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29894,14902503587475595701,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29895,10085167459256700915,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29896,424132770570566853,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29897,13808651580084561144,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29898,13299770199797609325,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29899,9095251268814443060,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29900,14992767294988357645,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29901,5592392352051098829,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29902,17449221315684703838,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29903,16598113024618043662,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29904,5913219806218578373,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29905,4743492025704716638,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29906,10645059941813654143,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29907,4293896318325513995,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29908,8250895287898641962,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29909,17113251317540515238,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29910,9323434841268559356,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29911,10435462441767620692,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29912,5090757989497819225,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29913,5883082031426032188,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29914,16728460112198526805,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29915,4870897323576144279,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29916,11803070703272329496,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29917,12205900191729930248,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29918,18407491749001669259,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29919,11918988705441477701,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29920,13666865635593503207,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29921,14531425757533783226,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29922,8903196658593079774,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29923,17240846406295688950,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29924,5838396419190885846,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29925,8637697610891064941,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29926,12137382420951306278,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29927,8904528351152138060,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29928,12046416690333001627,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29929,6947068735699646379,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29930,360849440666083695,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29931,12605221222955278126,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29932,4323224968824871844,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29933,12509053274598611563,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29934,17426885885085792782,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29935,3319768681209963252,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29936,4508564343855691153,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29937,1755486256483453257,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29938,8406192164010397632,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29939,2861340294196311595,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29940,1892724413723432223,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29941,1386072461933291554,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29942,3180847520187812216,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29943,5094244928536489263,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29944,7368426231576699504,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29945,1646921038698004700,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29946,11109339630689464761,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29947,7268394989366862794,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29948,5507496285697059609,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29949,4415207588958935828,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29950,17824275795970148363,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29951,16950235945128102041,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29952,9834071024915023040,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29953,1102580586091993142,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29954,7055215683802103068,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29955,5370862817576876183,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29956,16051634853877537064,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29957,2339376208463251919,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29958,10272951521224787334,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29959,8781053582106684428,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29960,11706355481181765537,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29961,14125801030335813142,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29962,7849615851780374313,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29963,12955059529635286650,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29964,4505894892348477796,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29965,6290013852072696032,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29966,11326180367980417721,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29967,13789058503768692911,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29968,13335552131492478227,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29969,15473307371059655177,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29970,3259133653973184984,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29971,4625575525212920226,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29972,18040705438415632365,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29973,16934129409110272030,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29974,11414966918276111241,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29975,14198792624343617923,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29976,6542886008166589089,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29977,4293162700757166907,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29978,13345872010263337322,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29979,10024208701357920642,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29980,7042863342223592630,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29981,17344370368625841284,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29982,2937650913864397414,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29983,11118909809890376236,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29984,16504792114808065098,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29985,207540415178157087,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29986,3280014873340280085,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29987,13200022226830055369,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29988,1535998969728101971,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29989,6156948339636867399,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29990,4309684975209437138,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29991,16241362785076604774,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29992,6433311155456649839,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29993,14968090337414771207,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29994,1622490680879876662,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29995,12798957937897159318,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29996,494560525919609662,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29997,18387152961691830234,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29998,3508545617416024052,192.168.11.1,1,validation,DDoS-PSH-ACK,1
29999,14448321730039979181,192.168.11.1,1,validation,DDoS-PSH-ACK,1
30000,7241106283224862631,192.168.11.1,1,validation,DDoS-PSH-ACK,1
30001,388266002538967521,192.168.11.1,1,validation,DDoS-PSH-ACK,1
30002,14720098658965126248,192.168.11.1,1,validation,DDoS-PSH-ACK,1
30003,8676845931224372527,192.168.11.1,1,validation,DDoS-PSH-ACK,1
30004,3684049227167205848,192.168.11.1,1,validation,DDoS-PSH-ACK,1
30005,1219199762048739105,192.168.11.1,1,validation,DDoS-PSH-ACK,1
30006,3659396742372130942,192.168.11.1,1,validation,DDoS-PSH-ACK,1
30007,388937964900183035,192.168.11.1,1,validation,DDoS-PSH-ACK,1
30008,2602421787457273780,192.168.11.1,1,validation,DDoS-PSH-ACK,1
30009,15785130324375289598,192.168.11.1,1,validation,DDoS-PSH-ACK,1
30010,13632259046413916910,192.168.11.1,1,validation,DDoS-PSH-ACK,1
30011,10667186304635165639,192.168.11.1,1,validation,DDoS-PSH-ACK,1
30012,4359809160118432007,192.168.11.1,1,validation,DDoS-PSH-ACK,1
30013,4213410180811497829,192.168.11.1,1,validation,DDoS-PSH-ACK,1
30014,5313709496257714863,192.168.11.1,1,validation,DDoS-PSH-ACK,1
30015,14110342425480723896,192.168.11.1,1,validation,DDoS-PSH-ACK,1
30016,13990804496208554927,192.168.11.1,1,validation,DDoS-PSH-ACK,1
30017,14649950040348126303,192.168.11.1,1,validation,DDoS-PSH-ACK,1
30018,6283116336902053531,192.168.11.1,1,validation,DDoS-PSH-ACK,1
30019,9991960560039079950,192.168.11.1,1,validation,DDoS-PSH-ACK,1
30020,8462635387876041856,192.168.11.1,1,validation,DDoS-PSH-ACK,1
30021,13422003840683150776,192.168.11.1,1,validation,DDoS-PSH-ACK,1
30022,15934339345359322295,192.168.11.1,1,validation,DDoS-PSH-ACK,1
30023,8065636049624935672,192.168.11.1,1,validation,DDoS-PSH-ACK,1
30024,977167842681649351,192.168.11.1,1,validation,DDoS-PSH-ACK,1
30025,16398619232937075243,192.168.11.1,1,validation,DDoS-PSH-ACK,1
30026,16268301725140382082,192.168.11.1,1,validation,DDoS-PSH-ACK,1
30027,3022202870694264657,192.168.11.1,1,validation,DDoS-PSH-ACK,1
30028,2915355034856827449,192.168.11.1,1,validation,DDoS-PSH-ACK,1
30029,7543506147721247888,192.168.11.1,1,validation,DDoS-PSH-ACK,1
30030,11129230153812678666,192.168.11.1,1,validation,DDoS-PSH-ACK,1
30031,12081322988903951016,192.168.11.1,1,validation,DDoS-PSH-ACK,1
30032,4313728157660466240,192.168.11.1,1,validation,DDoS-PSH-ACK,1
30033,10894975885186808573,192.168.11.1,1,validation,DDoS-PSH-ACK,1
30034,2126984326395342867,192.168.11.1,1,validation,DDoS-PSH-ACK,1
30035,12531283941895450528,192.168.11.1,1,validation,DDoS-PSH-ACK,1
30036,9374092265869285,192.168.11.1,1,validation,DDoS-PSH-ACK,1
30037,311965892187219405,192.168.11.1,1,validation,DDoS-PSH-ACK,1
30038,12169243123511006590,192.168.11.1,1,validation,DDoS-PSH-ACK,1
30039,17637794533333733993,192.168.11.1,1,validation,DDoS-PSH-ACK,1
30040,13776631396639799056,192.168.11.1,1,validation,DDoS-PSH-ACK,1
30041,10129240555113206889,192.168.11.1,1,validation,DDoS-PSH-ACK,1
30042,16648527389764357339,192.168.11.1,1,validation,DDoS-PSH-ACK,1
30043,11271792530752900253,192.168.11.1,1,validation,DDoS-PSH-ACK,1
30044,6494586295884343362,192.168.11.1,1,validation,DDoS-PSH-ACK,1
30045,16404149611348818775,192.168.11.1,1,validation,DDoS-PSH-ACK,1
30046,15004031557242666783,192.168.11.1,1,validation,DDoS-PSH-ACK,1
30047,15303161199687648279,192.168.11.1,1,validation,DDoS-PSH-ACK,1
30048,760159742068368765,192.168.11.1,1,validation,DDoS-PSH-ACK,1
30049,11076228094932424617,192.168.11.1,1,validation,DDoS-PSH-ACK,1
30050,1420525480766920834,192.168.11.1,1,validation,DDoS-PSH-ACK,1
30051,5120486729790526014,192.168.11.1,1,validation,DDoS-PSH-ACK,1
30052,17384679955302587653,192.168.11.1,1,validation,DDoS-PSH-ACK,1
30053,4484653682930799838,192.168.11.1,1,validation,DDoS-PSH-ACK,1
30054,12716919110092691925,192.168.11.1,1,validation,DDoS-PSH-ACK,1
30055,10803042163774723789,192.168.11.1,1,validation,DDoS-PSH-ACK,1
30056,11687683323379580704,192.168.11.1,1,validation,DDoS-PSH-ACK,1
30057,2650236038745711920,192.168.11.1,1,validation,DDoS-PSH-ACK,1
30058,7054050046709521920,192.168.11.1,1,validation,DDoS-PSH-ACK,1
30059,7751719871571567368,192.168.11.1,1,validation,DDoS-PSH-ACK,1
30060,10606865419463822412,192.168.11.1,1,validation,DDoS-PSH-ACK,1
30061,5687269787187994912,192.168.11.1,1,validation,DDoS-PSH-ACK,1
30062,144620323464356892,192.168.11.1,1,validation,DDoS-PSH-ACK,1
30063,6336905222731841216,192.168.11.1,1,validation,DDoS-PSH-ACK,1
30064,6309464261423883320,192.168.11.1,1,validation,DDoS-PSH-ACK,1
30065,5388077128894718487,192.168.11.1,1,validation,DDoS-PSH-ACK,1
30066,16436648152293158417,192.168.11.1,1,validation,DDoS-PSH-ACK,1
30067,934845063261373324,192.168.11.1,1,validation,DDoS-PSH-ACK,1
30068,1911291921911322836,192.168.11.1,1,validation,DDoS-PSH-ACK,1
30069,2933117060677883647,192.168.11.1,1,validation,DDoS-PSH-ACK,1
30070,10377089125710787832,192.168.11.1,1,validation,DDoS-PSH-ACK,1
30071,1302904997773263043,192.168.11.1,1,validation,DDoS-PSH-ACK,1
30072,6491624807165972062,192.168.11.1,1,validation,DDoS-PSH-ACK,1
30073,14993671099954622173,192.168.11.1,1,validation,DDoS-PSH-ACK,1
30074,18386013426559736206,192.168.11.1,1,validation,DDoS-PSH-ACK,1
30075,5137634691386494018,192.168.11.1,1,validation,DDoS-PSH-ACK,1
30076,15412627376281196090,192.168.11.1,1,validation,DDoS-PSH-ACK,1
30077,2794132356868973644,192.168.11.1,1,validation,DDoS-PSH-ACK,1
